participantId,householdSize,haveKids,age,educationLevel,interestGroup,joviality,educationScale,amount_sum,amount_count,Wage_sum,Wage_count,Education_sum,Education_count,Food_sum,Food_count,Food_mean,Recreation_sum,Recreation_count,Recreation_mean,Shelter_sum,Shelter_mean,Shelter_count,apartmentId,rentalCost,loc_apart,bd_apart,employerId,loc_job,bd_job,pubs_count,resto_count,sent_message,last_activity
890,2,0,21,Graduate,G,0.875200368,4,31576.451449970773,2629,67025.86980258925,644,0.0,0.0,-6556.97912736514,1346,-4.871455518101887,-7907.022773123176,623.0,-12.69185035814314,-20985.41645213017,-1311.5885282581355,16.0,1378,1311.59,POINT (-3769.266951831868 6643.9371493404715),948.0,1771,POINT (-3724.8780422091695 6559.417348100849),305.0,623.0,650,15629.0,2023-05-25 00:00:00+00:00
891,2,0,28,Graduate,G,0.554827306,4,45111.86190678774,2485,70916.86527921792,645,0.0,0.0,-5937.974718507891,1365,-4.35016462894351,-6190.88770343497,459.0,-13.487772774368127,-13676.140950487332,-854.7588094054582,16.0,1544,854.76,POINT (-3323.451449057451 7389.069307982701),818.0,1768,POINT (-3837.722151176433 6367.922072582076),627.0,459.0,529,8320.0,2023-05-25 00:00:00+00:00
892,2,0,46,HighSchoolOrCollege,H,0.03022743,2,2887.4926562552955,15,2924.870326801187,8,0.0,0.0,-37.37767054589128,7,-5.339667220841611,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,420,POINT (1677.4145716575592 4234.689307976414),795.0,0.0,7,0.0,2022-03-04 21:20:00+00:00
893,2,0,46,Graduate,F,0.540411016,4,36927.89665536762,2492,63562.16777408546,645,0.0,0.0,-6523.434243290554,1350,-4.832173513548558,-6323.252652642504,481.0,-13.146055410899177,-13787.584222784777,-861.7240139240486,16.0,1710,861.72,POINT (-4151.756519130573 6975.810493637413),785.0,1758,POINT (-3742.540064583217 5916.875246852485),267.0,481.0,647,10625.0,2023-05-25 00:00:00+00:00
894,2,0,44,Bachelors,D,0.550025961,3,28962.875010697026,2498,55138.89346957459,645,0.0,0.0,-6484.390041757269,1349,-4.806812484623624,-5904.044194335522,488.0,-12.09845121790066,-13787.584222784777,-861.7240139240486,16.0,1718,861.72,POINT (-4106.504459734156 6975.810493637413),785.0,1745,POINT (-3209.738139187618 6557.838945386657),953.0,488.0,654,10741.0,2023-05-25 00:00:00+00:00
895,2,0,40,Bachelors,A,0.628664697,3,28638.733780729548,2004,53679.43130726077,646,0.0,0.0,-4348.176907209127,900,-4.831307674676808,-6840.360475431521,442.0,-15.47592867744688,-13852.160143890573,-865.7600089931608,16.0,1547,865.76,POINT (-4349.886551736498 7416.998596554109),616.0,1736,POINT (-3588.8792873039974 6178.752204471673),521.0,442.0,447,10638.0,2023-05-25 00:00:00+00:00
896,2,0,28,HighSchoolOrCollege,B,0.692154335,2,2697.0336282927055,20,2749.17594600683,10,0.0,0.0,-52.142317714124495,10,-5.214231771412449,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1790,POINT (-3927.9102395808727 5570.155155320008),285.0,0.0,10,0.0,2022-03-04 22:30:00+00:00
897,2,0,50,HighSchoolOrCollege,B,0.385248792,2,2480.389435512316,16,2530.9966855733715,7,0.0,0.0,-50.60725006105497,9,-5.623027784561663,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1757,POINT (-3741.432303349839 5162.439641767197),949.0,0.0,9,0.0,2022-03-05 07:30:00+00:00
898,2,0,60,Graduate,J,0.486920328,4,35734.362316958795,2457,60464.274649538354,645,0.0,0.0,-6552.820505943904,1345,-4.871985506277996,-4244.833497380756,451.0,-9.412047666032718,-13932.2583292549,-870.7661455784313,16.0,1583,870.77,POINT (-4331.460329246782 5005.224481340949),551.0,1745,POINT (-3209.738139187618 6557.838945386657),953.0,451.0,718,9923.0,2023-05-25 00:00:00+00:00
899,2,0,59,Graduate,B,0.544405537,4,34513.80682367225,1699,59877.4905565541,324,0.0,0.0,-4516.632269994707,900,-5.018480299994119,-6914.793133632244,459.0,-15.064908787869811,-13932.2583292549,-870.7661455784313,16.0,1660,870.77,POINT (-4292.475664341306 5005.224481340949),551.0,1795,POINT (-3267.606054814424 6452.56705940432),953.0,460.0,243,12286.0,2023-05-25 00:00:00+00:00
900,2,0,60,HighSchoolOrCollege,D,0.89356989,2,2552.667121405062,22,2619.1855371276188,9,0.0,0.0,-66.51841572255677,13,-5.116801209427444,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1304,POINT (-3325.5754177846347 5307.883074335268),410.0,0.0,13,5.0,2022-03-05 06:50:00+00:00
901,2,0,37,HighSchoolOrCollege,F,0.480241663,2,2388.7750067192674,17,2434.076867503837,9,0.0,0.0,-45.301860784569485,8,-5.662732598071186,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1782,POINT (-3205.791803054025 7158.9906355191815),213.0,0.0,8,0.0,2022-03-04 21:15:00+00:00
902,2,0,27,HighSchoolOrCollege,E,0.063125207,2,2482.4439452628476,18,2533.489155987924,9,0.0,0.0,-51.045210725076046,9,-5.671690080564005,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,414,POINT (-82.06554016401982 1511.1129553803012),983.0,0.0,9,0.0,2022-03-05 06:10:00+00:00
903,2,0,23,Bachelors,G,0.210131243,3,37934.70734107124,1853,59591.23811016818,646,0.0,0.0,-4528.790581895653,930,-4.869667292360917,-3949.9950262385105,261.0,-15.134080560300806,-13177.745160962773,-823.6090725601733,16.0,564,823.61,POINT (-1202.908077992538 3011.6191473721665),754.0,414,POINT (-82.06554016401982 1511.1129553803012),983.0,261.0,465,7072.0,2023-05-25 00:00:00+00:00
904,2,0,59,Bachelors,B,0.161994033,3,37756.90814361281,1880,59701.288275042185,645,0.0,0.0,-4148.115653427372,919,-4.513727588060253,-4609.9731678522685,300.0,-15.366577226174229,-13186.29131014973,-824.1432068843582,16.0,916,824.14,POINT (-1616.0766221036315 5663.496583772971),508.0,438,POINT (2130.281249848629 4828.020411811667),972.0,300.0,467,4891.0,2023-05-25 00:00:00+00:00
905,2,0,50,Bachelors,J,0.533005979,3,27614.120197975673,2497,53043.74978595997,645,0.0,0.0,-6569.342204742064,1330,-4.9393550411594465,-4907.911317157235,506.0,-9.699429480547895,-13952.376066084995,-872.0235041303122,16.0,1380,872.02,POINT (-3810.4546170358453 7158.25513746027),867.0,1785,POINT (-4597.345294446435 4632.743040664964),129.0,506.0,673,8795.0,2023-05-25 00:00:00+00:00
906,2,0,22,Bachelors,E,0.930669564,3,10551.344433580847,2545,38377.83325735471,645,0.0,0.0,-6706.31111523814,1338,-5.012190669086801,-7811.751841784778,546.0,-14.307237805466626,-13308.425866750948,-831.7766166719342,16.0,1230,831.78,POINT (-3071.594004654063 6045.059000833063),399.0,1779,POINT (-4024.211498692567 5693.927626980997),175.0,546.0,697,16599.0,2023-05-25 00:00:00+00:00
907,2,0,31,HighSchoolOrCollege,F,0.632828416,2,2411.437520848192,20,2468.3745703670597,9,0.0,0.0,-56.93704951886751,11,-5.176095410806138,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1321,POINT (-2616.4800271638437 6497.734086456471),588.0,0.0,11,2.0,2022-03-04 21:50:00+00:00
908,2,0,29,Bachelors,I,0.598767089,3,28720.07653755964,2381,53244.868441303195,643,0.0,0.0,-6397.857695629795,1345,-4.756771520914346,-4174.558142028771,377.0,-11.073098519970214,-13952.376066084995,-872.0235041303122,16.0,1520,872.02,POINT (-3775.920688442221 7170.700773430399),867.0,1746,POINT (-3973.0979051297536 5154.380353332814),912.0,377.0,557,10754.0,2023-05-25 00:00:00+00:00
909,2,0,44,HighSchoolOrCollege,I,0.014316555,2,2723.5611203776107,18,2774.963844379783,9,0.0,0.0,-51.40272400217271,9,-5.71141377801919,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,865,POINT (-1968.219929915483 4032.689324603983),862.0,0.0,9,4.0,2022-03-05 06:40:00+00:00
910,2,0,41,Bachelors,D,0.652990074,3,25286.705709924583,1838,51762.30497957373,324,0.0,0.0,-4487.317089044746,900,-4.985907876716385,-8035.906114519412,598.0,-13.437970091169586,-13952.376066084995,-872.0235041303122,16.0,1687,872.02,POINT (-3764.409378911013 7158.25513746027),867.0,1756,POINT (-3556.8182888817087 6641.646724169853),277.0,598.0,293,12135.0,2023-05-25 00:00:00+00:00
911,2,0,50,HighSchoolOrCollege,C,0.303588097,2,2625.173515328101,18,2667.387888697492,9,0.0,0.0,-42.214373369391055,9,-4.69048592993234,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,420,POINT (1677.4145716575592 4234.689307976414),795.0,0.0,9,1.0,2022-03-05 06:20:00+00:00
912,2,0,28,Graduate,H,0.933377794,4,22269.28886477396,2700,56013.21167492462,645,0.0,0.0,-6842.062362678386,1347,-5.079482080681801,-8741.40431680172,692.0,-12.632087163008265,-18160.45613067056,-1135.02850816691,16.0,1379,1135.03,POINT (-4079.8422350651927 5075.71588841395),79.0,1794,POINT (-3786.373075235378 4999.485452069126),802.0,693.0,706,13215.0,2023-05-25 00:05:00+00:00
913,2,0,55,Bachelors,J,0.000265,3,39144.87348363386,1764,59304.52446086132,645,0.0,0.0,-4060.93664980118,900,-4.512151833112422,-2912.4230172765406,203.0,-14.346911415155372,-13186.29131014973,-824.1432068843582,16.0,922,824.14,POINT (-1715.061398651826 5699.066136769006),805.0,403,POINT (2026.3999572104358 4142.402774048681),1023.0,203.0,455,812.0,2023-05-25 00:00:00+00:00
914,2,0,44,Graduate,D,0.405713393,4,49110.44600344228,1976,72192.09188070758,645,0.0,0.0,-3815.9045066524186,900,-4.239893896280465,-6001.229938039613,415.0,-14.460795031420755,-13264.511432573268,-829.0319645358293,16.0,19,829.03,POINT (2231.8918158524557 4564.949488328515),200.0,421,POINT (813.0476801480482 4199.837241599387),479.0,415.0,447,9847.0,2023-05-25 00:00:00+00:00
915,2,0,40,Bachelors,B,0.992351674,3,13357.643958754408,2639,43694.63421940594,645,0.0,0.0,-6874.314891587886,1362,-5.047220918933838,-8521.548243177358,616.0,-13.833682212950256,-14941.12712588629,-933.8204453678932,16.0,1394,933.82,POINT (-3286.069076202844 6620.496821973378),815.0,1763,POINT (-3136.1278958093117 6628.6729119697975),160.0,616.0,655,15368.0,2023-05-25 00:00:00+00:00
916,2,0,38,Bachelors,D,0.784906863,3,25391.457800799362,2568,51534.4023200416,645,0.0,0.0,-6842.891779125513,1358,-5.03894829096135,-6915.936209001807,544.0,-12.713118031253321,-12384.11653111491,-688.0064739508284,18.0,709,827.39,POINT (-1117.8112263202204 2920.893385477977),610.0,867,POINT (-1903.2691698783528 4549.78019591636),118.0,544.0,710,15023.0,2023-05-25 00:00:00+00:00
917,2,0,32,Bachelors,G,0.431612119,3,25321.725055816096,2561,52100.40173467219,645,0.0,0.0,-6594.620074380694,1345,-4.903063252327653,-6231.680538390404,555.0,-11.228253222325051,-13952.376066084995,-872.0235041303122,16.0,1688,872.02,POINT (-3775.920688442221 7170.700773430399),867.0,1750,POINT (-3285.6340071544328 6326.229707307784),686.0,555.0,708,6618.0,2023-05-25 00:00:00+00:00
918,2,0,33,Graduate,A,0.230593991,4,39474.26105122075,1750,63790.881901665605,324,0.0,0.0,-3760.2777934931723,899,-4.182733919347244,-7352.364376245758,511.0,-14.38818860322066,-13203.978680705924,-825.2486675441203,16.0,598,825.25,POINT (-1395.0105726976412 3810.919525268514),719.0,437,POINT (660.2070252315734 3610.994566867167),511.0,511.0,337,8809.0,2023-05-25 00:00:00+00:00
919,2,0,56,HighSchoolOrCollege,C,0.283020728,2,2493.301884429853,18,2535.5810141008465,9,0.0,0.0,-42.2791296709932,9,-4.6976810745548,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,876,POINT (-1670.937273533352 4186.622203455871),411.0,0.0,9,12.0,2022-03-05 06:15:00+00:00
920,2,0,52,HighSchoolOrCollege,J,0.96153717,2,2609.1155012077656,17,2655.015290268749,8,0.0,0.0,-45.8997890609835,9,-5.0999765623315,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1332,POINT (-749.8180735661666 5847.491401868583),584.0,0.0,9,4.0,2022-03-05 00:15:00+00:00
921,2,0,52,Bachelors,G,0.931029947,3,22192.526810861855,1801,49124.703808099286,324,0.0,0.0,-4301.7273827614035,900,-4.779697091957115,-8675.036085244517,561.0,-15.46352243359094,-13955.413529231511,-872.2133455769695,16.0,1576,872.21,POINT (-4160.0972345178025 5474.575939215436),896.0,1743,POINT (-3748.3766341391333 5264.252683412442),808.0,561.0,268,14593.0,2023-05-25 00:00:00+00:00
922,2,0,55,Bachelors,A,0.046984156,3,38445.77804883225,1485,59573.09844335021,324,0.0,0.0,-3734.015517874555,900,-4.148906130971728,-4189.326195937476,245.0,-17.099290595663167,-13203.978680705924,-825.2486675441203,16.0,779,825.25,POINT (-1438.8897024785804 3828.5821530680487),719.0,863,POINT (-1967.8258905516104 4254.2510682971215),93.0,245.0,297,4607.0,2023-05-25 00:00:00+00:00
923,2,0,55,HighSchoolOrCollege,E,0.8563378,2,2348.097702399599,19,2396.3862562591044,9,0.0,0.0,-48.288553859505335,10,-4.828855385950534,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1097,0,0.0,0.0,10,1.0,2022-03-05 08:05:00+00:00
924,2,0,31,HighSchoolOrCollege,H,0.275547256,2,2796.034826388215,18,2844.4555550849695,9,0.0,0.0,-48.420728696754395,9,-5.380080966306044,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,404,POINT (2630 4050),103.0,0.0,9,0.0,2022-03-05 06:40:00+00:00
925,2,0,42,HighSchoolOrCollege,J,0.132602239,2,2607.042110156634,16,2660.155605786209,7,0.0,0.0,-53.1134956295753,9,-5.901499514397255,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,382,POINT (670.3987400004884 1584.4743462106067),3.0,0.0,9,0.0,2022-03-05 06:40:00+00:00
926,1,0,57,HighSchoolOrCollege,A,0.185717667,2,26587.21650072786,1594,35257.86575876889,645,0.0,0.0,-4004.1611607479113,928,-4.314828837012835,-60.165796188622416,3.0,-20.05526539620747,-4606.322301104495,-287.8951438190309,16.0,1052,1151.58,POINT (-365.06501570348155 3616.510098967291),449.0,877,POINT (-1784.078473278472 4571.813634096875),670.0,3.0,457,1481.0,2023-05-25 00:00:00+00:00
927,1,0,58,Bachelors,D,0.093249599,3,50010.78146642482,1594,58856.84482709641,645,0.0,0.0,-4189.7315424124035,930,-4.505087680013337,-50.00951715468602,2.0,-25.00475857734301,-4606.322301104495,-287.8951438190309,16.0,1052,1151.58,POINT (-365.06501570348155 3616.510098967291),449.0,878,POINT (-1104.6810874856722 4468.581510395101),205.0,2.0,456,1408.0,2023-05-25 00:00:00+00:00
928,1,0,20,Bachelors,G,0.445184451,3,33674.6882840168,2430,51143.66751287535,643,0.0,0.0,-6117.330216182906,1337,-4.5754152701442825,-4801.408156384164,434.0,-11.063152434064893,-6550.2408562914825,-409.39005351821766,16.0,1352,409.39,POINT (-3244.688142210003 7225.400418177696),92.0,1760,POINT (-3210.355459657344 6648.152454626876),543.0,434.0,691,8319.0,2023-05-25 00:00:00+00:00
929,1,0,43,HighSchoolOrCollege,E,0.777990984,2,5816.010922008439,2400,28236.51523659653,645,0.0,0.0,-6684.513287137593,1334,-5.0108795255904,-6309.189371835242,405.0,-15.578245362556153,-9426.801655615254,-589.1751034759534,16.0,1450,589.18,POINT (-3267.9265412308396 6628.086768527013),815.0,1749,POINT (-3221.2402871851464 6153.955275915399),932.0,405.0,686,14085.0,2023-05-25 00:00:00+00:00
930,1,0,41,HighSchoolOrCollege,F,0.203002706,2,26018.840460978165,1248,34864.35440837518,322,0.0,0.0,-4086.6502657851884,900,-4.540722517539098,-152.54138050733127,10.0,-15.254138050733127,-4606.322301104495,-287.8951438190309,16.0,1052,1151.58,POINT (-365.06501570348155 3616.510098967291),449.0,434,POINT (800.6342599068146 4103.165163999878),150.0,10.0,296,1439.0,2023-05-25 00:00:00+00:00
931,1,0,30,HighSchoolOrCollege,I,0.88226691,2,7055.038901175199,2737,30513.484263861093,642,0.0,0.0,-7623.92737059842,1560,-4.8871329298707815,-5604.621672099312,519.0,-10.798885688052623,-10229.896319988162,-639.3685199992601,16.0,1038,639.37,POINT (-3584.169647008888 5886.074291586372),216.0,1792,POINT (-3833.6935285901764 5804.401063149466),877.0,520.0,666,15255.0,2023-05-25 00:00:00+00:00
932,1,0,23,HighSchoolOrCollege,J,0.522667054,2,13817.475819145608,2378,32280.548353480186,645,0.0,0.0,-6158.993065318498,1338,-4.603133830581838,-5753.838612724596,379.0,-15.181632223547746,-6550.2408562914825,-409.39005351821766,16.0,1444,409.39,POINT (-3203.833411679996 7213.180296940709),92.0,1764,POINT (-3233.0731689874065 6116.185085735686),932.0,379.0,650,8082.0,2023-05-25 00:00:00+00:00
933,1,0,53,HighSchoolOrCollege,D,0.097293702,2,18489.247203712934,1994,35043.11245007751,645,0.0,0.0,-4360.870386567919,900,-4.845411540631021,-5608.0966444771775,433.0,-12.951724352141287,-6584.89821531948,-411.5561384574675,16.0,1553,411.56,POINT (-4520.72445028796 4799.4732453708675),247.0,842,POINT (-692.7127197082955 5040.3388326223985),773.0,433.0,469,3289.0,2023-05-25 00:00:00+00:00
934,1,0,42,Graduate,B,0.536881382,4,45388.7809064623,2379,64652.07364879021,646,0.0,0.0,-6148.2842199691895,1250,-4.918627375975352,-6399.34507376738,467.0,-13.703094376375546,-6715.663448591342,-419.72896553695887,16.0,18,419.73,POINT (-733.4490637682554 1291.7750705612282),13.0,392,POINT (-885.2966139548657 1555.9764946386085),315.0,467.0,643,7741.0,2023-05-25 00:00:00+00:00
935,1,0,42,HighSchoolOrCollege,D,0.441937538,2,11556.228442844744,2761,31625.42938827157,645,0.0,0.0,-6461.844560296222,1332,-4.851234654877043,-7022.458169811123,768.0,-9.143825741941567,-6584.89821531948,-411.5561384574675,16.0,1593,411.56,POINT (-4481.2224437813875 4799.4732453708675),247.0,1793,POINT (-3313.211912858075 6185.8337275541235),738.0,768.0,735,6374.0,2023-05-25 00:00:00+00:00
936,1,0,33,Bachelors,F,0.235105787,3,41350.85238388517,1931,57931.43904129175,643,0.0,0.0,-4375.799938048403,924,-4.735714218667103,-5585.231145010696,348.0,-16.049514784513494,-6619.555574347478,-413.72222339671737,16.0,1363,413.72,POINT (-3319.0105229119213 7516.249751634658),562.0,865,POINT (-1968.219929915483 4032.689324603983),862.0,348.0,470,5031.0,2023-05-25 00:00:00+00:00
937,1,0,44,Bachelors,C,0.240105908,3,41503.99419007552,1934,57528.1781284293,645,0.0,0.0,-4403.8868439998605,916,-4.807736729257489,-5000.741520006443,357.0,-14.007679327749141,-6619.555574347478,-413.72222339671737,16.0,1436,413.72,POINT (-3311.1496739275576 7541.831722834495),562.0,865,POINT (-1968.219929915483 4032.689324603983),862.0,357.0,461,4792.0,2023-05-25 00:00:00+00:00
938,1,0,60,HighSchoolOrCollege,F,0.679262409,2,6676.709858460664,2150,27818.526187125994,643,0.0,0.0,-4697.981088477149,936,-5.019210564612338,-9024.77024550518,555.0,-16.260847289198523,-7419.064994683,-463.6915621676875,16.0,1186,463.69,POINT (-3006.1304692527756 5999.317861904392),168.0,1793,POINT (-3313.211912858075 6185.8337275541235),738.0,555.0,461,10494.0,2023-05-25 00:00:00+00:00
939,1,0,35,Low,J,0.880292697,1,3285.4396392634644,1985,28033.147057847673,324,0.0,0.0,-4970.380065599543,900,-5.522644517332825,-10419.840415425406,745.0,-13.986362973725377,-9357.486937559259,-584.8429335974537,16.0,1561,584.84,POINT (-4095.0099242924625 5237.604744039539),139.0,1757,POINT (-3741.432303349839 5162.439641767197),949.0,745.0,198,10538.0,2023-05-25 00:00:00+00:00
940,1,0,34,Bachelors,D,0.807027625,3,26571.804067582834,2241,43872.92023000379,645,0.0,0.0,-6540.568509227736,1345,-4.8628762150392095,-3289.9840902500723,234.0,-14.059761069444754,-7470.563562943145,-466.9102226839466,16.0,1513,933.82,POINT (-3286.069076202844 6620.496821973378),815.0,1763,POINT (-3136.1278958093117 6628.6729119697975),160.0,234.0,697,7183.0,2023-05-25 00:00:00+00:00
941,1,0,50,Bachelors,J,0.840828509,3,26112.823741868877,1825,48595.81595004137,324,0.0,0.0,-4714.182261786781,900,-5.2379802908742015,-8342.008290770456,585.0,-14.25984323208625,-9426.801655615254,-589.1751034759534,16.0,1545,589.18,POINT (-3267.9265412308396 6628.086768527013),815.0,1760,POINT (-3210.355459657344 6648.152454626876),543.0,585.0,234,13021.0,2023-05-25 00:00:00+00:00
942,1,0,48,Bachelors,I,0.715480626,3,9088.953254136677,2767,32023.1309091987,644,0.0,0.0,-7492.43410046865,1559,-4.805923092026075,-5772.340385782138,548.0,-10.533467857266675,-9669.403168811234,-604.3376980507021,16.0,1487,604.34,POINT (-3800.1266909618967 6429.993027987555),390.0,1761,POINT (-3804.319468397756 5928.891714229324),26.0,548.0,661,12525.0,2023-05-25 00:00:00+00:00
943,1,0,50,Bachelors,H,0.449546034,3,32652.71589255357,1685,50103.43751062231,324,0.0,0.0,-4220.676130987857,900,-4.689640145542063,-6402.545758565422,445.0,-14.387743277675106,-6827.49972851546,-426.7187330322163,16.0,1366,426.72,POINT (-4201.0204402863965 4891.392283841669),668.0,1765,POINT (-3556.8182888817087 6705.3104479782905),277.0,445.0,288,10118.0,2023-05-25 00:00:00+00:00
944,1,0,48,Graduate,B,0.660069967,4,24561.324501903666,1749,46107.12783380308,324,0.0,0.0,-4468.386388690843,900,-4.964873765212047,-7025.868382898651,509.0,-13.803277766009138,-10051.54856030992,-628.22178501937,16.0,47,628.22,POINT (2115.8452080908246 4063.6161001643227),980.0,403,POINT (2026.3999572104358 4142.402774048681),1023.0,509.0,232,14771.0,2023-05-25 00:00:00+00:00
945,1,0,21,Bachelors,A,0.819895146,3,20803.015581900065,2799,44539.31520421287,633,0.0,0.0,-8135.861473418337,1686,-4.8255406129408875,-5772.089161092762,464.0,-12.439847329941298,-9828.34898780171,-614.2718117376069,16.0,1221,614.27,POINT (-3422.256915733257 6029.603573653008),442.0,1736,POINT (-3588.8792873039974 6178.752204471673),521.0,464.0,789,15930.0,2023-05-25 00:00:00+00:00
946,1,0,60,HighSchoolOrCollege,J,0.010975349,2,21985.125981805195,1597,34683.82632617077,324,0.0,0.0,-5208.573660910329,1256,-4.146953551680198,-19.563120512098788,1.0,-19.563120512098788,-7470.563562943145,-466.9102226839466,16.0,1513,933.82,POINT (-3286.069076202844 6620.496821973378),815.0,857,POINT (-1096.0839701505342 4912.223245927846),190.0,1.0,123,451.0,2023-05-25 00:00:00+00:00
947,1,0,41,HighSchoolOrCollege,J,0.116646459,2,17884.669606373274,1996,34846.21595187832,645,0.0,0.0,-3888.218347605327,900,-4.320242608450363,-6357.664549308376,435.0,-14.61532080300776,-6715.663448591342,-419.72896553695887,16.0,155,419.73,POINT (-1482.9006353258396 978.7361235112637),188.0,838,POINT (-1403.8103454524935 4457.26433207949),422.0,435.0,468,2491.0,2023-05-25 00:00:00+00:00
